name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
Ru(SO4)3-3,Ru(SO4)3-3,Ru(SO4)3-3,aq,SS98a,NA,1995-03-30,HKF,cal,-495200,-594200,38.7,-71.8,40.1,8.6782,13.4099,0.4753,-3.3333,2.9774,-17.6683,4.2239,-3
RuOH+2,Ru(OH)+2,Ru(OH)+2,aq,SS98a,NA,1995-07-12,HKF,cal,-12190,-25620,-31.5,-1.3,-0.1,2.2708,-2.2384,6.6335,-2.6864,19.5665,-3.2993,1.5372,2
RuO+,RuO+,RuO+,aq,SS98a,NA,1994-07-25,HKF,cal,-10450,-23050,-17.5,-40.9,2.1,2.3302,-2.0945,6.5792,-2.6923,-10.2289,-11.3658,0.8222,1
RhCl+,RhCl+,RhCl+,aq,SS98a,NA,1995-04-14,HKF,cal,-3380,-12670,-12.7,12.7,-2.1,1.7239,-3.5699,7.1476,-2.6313,20.4179,-0.4456,0.7384,1
RhCl2,RhCl2,RhCl2,aq,SS98a,NA,1994-07-14,HKF,cal,-33970,-54250,-7.3,21.6,24.4,5.0891,4.6423,3.9309,-2.9708,18.5235,1.3563,-0.03,0
RhCl3-,RhCl3-,RhCl3-,aq,SS98a,NA,1994-07-14,HKF,cal,-63530,-98200,-13.3,17.1,53.9,9.7552,16.0358,-0.5477,-3.4418,33.0316,0.4568,1.8257,-1
RhCl4-2,RhCl4-2,RhCl4-2,aq,SS98a,NA,1995-04-14,HKF,cal,-93250,-146780,-34.3,-0.54,86.77,14.9002,28.6019,-5.4941,-3.9613,40.2495,-3.1444,3.7338,-2
RhSO4,Rh(SO4),Rh(SO4),aq,SS98a,NA,1995-03-30,HKF,cal,-153500,-189800,-8.5,-23.8,-1.7,1.5195,-4.064,7.3315,-2.6109,-8.0406,-7.8764,-0.03,0
Rh(SO4)2-2,Rh(SO4)2-2,Rh(SO4)2-2,aq,SS98a,NA,1995-03-30,HKF,cal,-334100,-405300,11.2,-38.2,27.5,6.5508,8.2134,2.5221,-3.1184,11.8357,-10.8057,3.0422,-2
Rh(SO4)3-4,Rh(SO4)3-4,Rh(SO4)3-4,aq,SS98a,NA,1995-03-30,HKF,cal,-514100,-620300,30.8,-52.5,46.6,10.1823,17.0821,-0.9968,-3.4851,30.8559,-13.7349,6.0215,-4
RhOH+,Rh(OH)+,Rh(OH)+,aq,SS98a,NA,2015-08-16,HKF,cal,-18290,-31600,-12.6,23.4,-17.7,-0.4074,-8.7688,9.179,-2.4164,26.6834,1.732,0.7384,1
RhO,RhO,RhO,aq,SS98a,NA,1994-07-14,HKF,cal,-7220,-22540,-19.4,6.6,-20.7,-1.0776,-10.4074,9.8276,-2.3487,9.7582,-1.6901,-0.03,0
RhCl+2,RhCl+2,RhCl+2,aq,SS98a,NA,1994-07-14,HKF,cal,18330,2802,-49.1,11.2,-21.7,-0.6015,-9.2461,9.3741,-2.3967,29.2962,-0.7512,1.7975,2
RhCl2+,RhCl2+,RhCl2+,aq,SS98a,NA,1994-07-14,HKF,cal,-14780,-39850,-38.9,20.8,-2.5,2.4942,-1.6943,6.4221,-2.7089,28.8698,1.2113,1.1383,1
RhCl3,RhCl3,RhCl3,aq,SS98a,NA,1994-07-14,HKF,cal,-46190,-84690,-41.7,-1.3,29.5,5.7968,6.3699,3.2526,-3.0422,5.1305,-3.2986,-0.03,0
RhCl4-,RhCl4-,RhCl4-,aq,SS98a,NA,1994-07-14,HKF,cal,-77500,-134200,-60.5,-55.2,59.6,10.7848,18.5549,-1.5489,-3.546,-2.799,-14.2811,2.539,-1
RhSO4+,Rh(SO4)+,Rh(SO4)+,aq,SS98a,NA,1995-03-30,HKF,cal,-127500,-167000,-35.1,-44.6,-16.5,-0.1264,-8.0823,8.9091,-2.4448,-9.9273,-12.1154,1.089,1
Rh(SO4)2-,Rh(SO4)2-,Rh(SO4)2-,aq,SS98a,NA,1995-03-30,HKF,cal,-306100,-375600,1.4,-59,10.5,3.7426,1.356,5.219,-2.835,-13.5564,-15.0447,1.6098,-1
Rh(SO4)3-3,Rh(SO4)3-3,Rh(SO4)3-3,aq,SS98a,NA,1995-03-30,HKF,cal,-483700,-583100,37.9,-73.3,37.5,8.3237,12.5416,0.8232,-3.2974,2.2248,-17.9739,4.2376,-3
RhOH+2,Rh(OH)+2,Rh(OH)+2,aq,SS98a,NA,1995-07-13,HKF,cal,-820,-14620,-32.5,-0.1,-0.3,2.247,-2.2946,6.6503,-2.684,20.365,-3.0549,1.5475,2
RhO+,RhO+,RhO+,aq,SS98a,NA,1994-07-25,HKF,cal,3140,-10010,-18.7,-39.5,1.9,2.3067,-2.1515,6.6002,-2.69,-9.3049,-11.0806,0.8334,1
Ar,Ar,Ar,aq,PS01.1,NA,2000-10-04,HKF,cal,3890,-2880,14.3,52.82,32.6,11.71,-2.39,-44.93,1.91,27.96,9.56,-0.46,0
Xe,Xe,Xe,aq,PS01.1,NA,2000-10-04,HKF,cal,3215,-4540,14.5,64.77,42.5,18.4,-2.39,-59.03,1.43,35.85,13.86,-0.39,0
CO2,NA,CO2,aq,PS01.1,NA,2005-08-18,HKF,cal,-92250,-98900,28.1,51.86,33.5,15.2964,-10.0382,-55.4493,7.4092,36.8069,3.5851,-0.3107,0
CF4,NA,CF4,aq,SSW01,NA,2006-09-01,HKF,cal,-202700,-224680,32.4,105.4,0,0,0,0,0,51.2936,28.0572,-0.3282,0
SF6,NA,SF6,aq,SSW01,NA,2006-09-01,HKF,cal,-259240,-293780,37.2,146.4,0,0,0,0,0,61.295,40.7143,-0.2601,0
NF3,NA,NF3,aq,SSW01,NA,2006-09-01,HKF,cal,-15660,-33515,35.7,82.8,0,0,0,0,0,43.4774,18.2721,-0.2406,0
N2O,NA,N2O,aq,SSW01,NA,2006-09-01,HKF,cal,27100,14660,28.6,6.8,0,0,0,0,0,22.186,-8.3986,-0.1845,0
NO,NA,NO,aq,SSW01,NA,2006-09-01,HKF,cal,24390,18750,28.5,54.4,0,0,0,0,0,35.5212,8.2767,-0.2261,0
ClO2,NA,ClO2,aq,SSW01,NA,2006-09-01,HKF,cal,28700,17900,39.4,-11.4,0,0,0,0,0,17.1013,-14.5788,-0.1234,0
PH3,NA,PH3,aq,SSW01,NA,2006-09-01,HKF,cal,6060,-2680,27.4,50.5,0,0,0,0,0,34.4286,7.0014,-0.2024,0
AsH3,NA,AsH3,aq,SSW01,NA,2006-09-01,HKF,cal,19270,11800,30.2,47.2,0,0,0,0,0,33.5041,4.5253,-0.2009,0
CH3F,NA,CH3F,aq,SSW01,NA,2006-09-01,HKF,cal,-51640,-63360,33.1,45.1,0,0,0,0,0,32.9158,5.2337,-0.17,0
Cl2,NA,Cl2,aq,SSW01,NA,2006-09-01,HKF,cal,1660,-5590,28.9,6.3,0,0,0,0,0,22.0463,-8.4771,-0.1628,0
Am+3,Am+3,Am+3,aq,MS99,NA,1998-02-11,HKF,cal,-142900,-147400,-48.9,NA,NA,-2.9531,-14.9848,11.6223,-2.1594,6.5235,-10.327,2.3161,3
AmOH+2,AmOH+2,AmOH+2,aq,MS99,NA,1998-02-11,HKF,cal,-190845,-186550,-2.5,NA,NA,2.7959,-0.9559,6.128,-2.7394,-4.8573,-10.0418,1.0929,2
AmO+,AmO+,AmO+,aq,MS99,NA,1998-06-27,HKF,cal,-180340,-171250,13.6,NA,NA,2.8674,-0.7813,6.0593,-2.7466,-35.6706,-18.5768,0.3444,1
HAmO2,HAmO2,HAmO2,aq,MS99,NA,1998-06-27,HKF,cal,-221190,-206620,48.7,NA,NA,5.0241,4.4881,3.981,-2.9644,-73.2025,-30.534,-0.03,0
AmF+2,AmF+2,AmF+2,aq,MS99,NA,1998-02-11,HKF,cal,-214880,-220920,-14.2,NA,NA,-2.8891,-14.828,11.5598,-2.1659,19.5254,-2.4822,1.2776,2
AmF2+,AmF2+,AmF2+,aq,MS99,NA,1998-02-11,HKF,cal,-285490,-302130,-10,NA,NA,-2.6218,-14.1804,11.3162,-2.1927,16.1668,-1.8012,0.7003,1
AmF3,AmF3(AQ),AmF3,aq,MS99,NA,1999-01-14,HKF,cal,-355030,-386410,-19.6,NA,NA,-2.3562,-13.5317,11.0616,-2.2196,-9.286,-8.2838,-0.03,0
AmF4-,AmF4-,AmF4-,aq,MS99,NA,1999-01-14,HKF,cal,-423020,-474140,-46,NA,NA,-0.9839,-10.1809,9.7446,-2.3581,-26.7871,-21.93,2.3239,-1
AmCl+2,AmCl+2,AmCl+2,aq,MS99,NA,1998-06-27,HKF,cal,-175710,-184780,-22,NA,NA,-0.2357,-8.3539,9.0265,-2.4336,18.1703,-3.3178,1.3914,2
AmCl2+,AmCl2+,AmCl2+,aq,MS99,NA,1999-01-14,HKF,cal,-207730,-224330,-5,NA,NA,2.8832,-0.7385,6.0333,-2.7484,9.7834,-3.7964,0.6305,1
AmCl3,AmCl3(AQ),AmCl3,aq,MS99,NA,1999-01-18,HKF,cal,-237720,-264600,2.8,NA,NA,6.4188,7.8944,2.6402,-3.1053,-19.2952,-11.7628,-0.03,0
AmCl4-,AmCl4-,AmCl4-,aq,MS99,NA,1999-01-18,HKF,cal,-268230,-308380,0.5,NA,NA,11.1715,19.4992,-1.921,-3.585,-48.4478,-27.2169,1.6238,-1
AmNO3+2,AmNO3+2,AmNO3+2,aq,MS99,NA,1998-06-27,HKF,cal,-171220,-204070,-32,NA,NA,1.3476,-4.4881,7.507,-2.5934,33.6975,1.6122,1.5372,2
Am(NO3)2+,Am(NO3)2+,Am(NO3)2+,aq,MS99,NA,1999-01-18,HKF,cal,-198330,-256390,-4.6,NA,NA,6.1236,7.1736,2.9235,-3.0755,43.5785,7.9761,0.6223,1
AmNO2+2,AmNO2+2,AmNO2+2,aq,MS99,NA,1998-06-27,HKF,cal,-153470,-178190,-29.3,NA,NA,0.7899,-5.8466,8.0341,-2.5372,25.9108,-0.9964,1.5067,2
AmH2PO4+2,AmH2PO4+2,AmH2PO4+2,aq,MS99,NA,1998-06-27,HKF,cal,-417130,-460840,-25.7,NA,NA,1.632,-3.7971,7.2436,-2.6219,43.0978,5.166,1.4477,2
AmSCN+2,AmSCN+2,AmSCN+2,aq,MS99,NA,1998-06-27,HKF,cal,-122510,-136050,-31.7,NA,NA,2.2644,-2.2529,6.636,-2.6858,41.0941,4.183,1.5372,2
Am(SCN)2+,Am(SCN)2+,Am(SCN)2+,aq,MS99,NA,1999-01-22,HKF,cal,-100420,-120030,-4.5,NA,NA,8.0619,11.9065,1.0633,-3.2712,61.241,14.1151,0.6223,1
Am(SCN)3,Am(SCN)3(AQ),Am(SCN)3,aq,MS99,NA,1999-01-22,HKF,cal,-78480,-104000,23.2,NA,NA,14.6427,27.9751,-5.2524,-3.9354,70.5618,19.4692,-0.03,0
Am(HCO3)+2,Am(HCO3)+2,Am(HCO3)+2,aq,MS99,NA,1999-01-22,HKF,cal,-286460,-315940,-26.6,NA,NA,0.7185,-6.0241,8.1108,-2.5299,41.5986,4.614,1.4574,2
Am(ClO4)+2,Am(ClO4)+2,Am(ClO4)+2,aq,MS99,NA,1999-01-22,HKF,cal,-147420,-189870,-35.8,NA,NA,3.4489,0.6429,5.4904,-2.8055,45.5927,5.5441,1.6005,2
AmCO3+,AmCO3+,AmCO3+,aq,MS99,NA,1998-07-19,HKF,cal,-279730,-280130,103.7,NA,NA,-1.7286,-11.9966,10.4522,-2.283,-38.6375,-15.6435,-1.0199,1
Am(CO3)2-,Am(CO3)2-,Am(CO3)2-,aq,MS99,NA,1998-07-19,HKF,cal,-412070,-370270,84.7,NA,NA,0,0,0,0,60.6334,14.891,0.3461,-1
AmSO4+,AmSO4+,AmSO4+,aq,MS99,NA,1998-07-19,HKF,cal,-326080,-314020,-12.4,NA,NA,1.5392,-4.0158,7.3119,-2.6129,-20.9484,-14.6047,0.7384,1
Am(SO4)2-,Am(SO4)2-,Am(SO4)2-,aq,MS99,NA,1998-07-19,HKF,cal,-506130,-485990,-4.5,NA,NA,4.6821,3.6494,4.3193,-2.9298,-25.2191,-18.8824,1.6997,-1
Am(Ac)+2,Am(Ac)+2,AmCH3COO+2,aq,MS99,NA,1999-01-22,HKF,cal,-235220,-266700,-25.2,NA,NA,2.8878,-0.7273,6.0289,-2.7489,57.3678,10.1565,1.4382,2
Am(Ac)2+,Am(Ac)2+,Am(CH3COO)2+,aq,MS99,NA,1999-01-22,HKF,cal,-326360,-385560,-4.1,NA,NA,9.4478,15.2906,-0.2668,-3.4111,102.206,28.3793,0.6143,1
Am(Ac)3,Am(Ac)3(AQ),Am(CH3COO)3,aq,MS99,NA,1999-01-22,HKF,cal,-416630,-505490,10.6,NA,NA,16.8468,33.3569,-7.3677,-4.1579,142.1213,44.3415,-0.03,0
Am(Lac)+2,Am(Lac)+2,AmCH3CH2OCO2+2,aq,MS99,NA,1999-01-25,HKF,cal,-269140,-319200,-30.5,NA,NA,5.0696,4.6,3.935,-2.9691,80.3905,17.9069,1.5168,2
Am(Lac)2+,Am(Lac)2+,Am(CH3CH2OCO2)2+,aq,MS99,NA,1999-01-25,HKF,cal,-396460,-489730,-4.2,NA,NA,14.0044,26.4165,-4.6398,-3.871,155.4532,46.8867,0.6143,1
Am(For)+2,Am(For)+2,AmCHO2+2,aq,MS99,NA,1999-01-25,HKF,cal,-230530,-252410,-25.8,NA,NA,0.9287,-5.5108,7.909,-2.5511,26.7819,-0.505,1.4477,2
Am(For)2+,Am(For)2+,Am(CHO2)2+,aq,MS99,NA,1999-01-25,HKF,cal,-317720,-357420,-4,NA,NA,5.2992,5.1607,3.7147,-2.9923,28.9586,2.9204,0.6143,1
Am(Prop)+2,Am(Prop)+2,AmCH3CH2CO2+2,aq,MS99,NA,1999-01-25,HKF,cal,-233450,-275460,-28,NA,NA,4.8782,4.1327,4.1187,-2.9498,84.5913,19.4948,1.4769,2
Am(Prop)2+,Am(Prop)2+,Am(CH3CH2CO2)2+,aq,MS99,NA,1999-01-25,HKF,cal,-322480,-401070,-3.9,NA,NA,13.6283,25.4982,-4.2788,-3.833,166.3624,50.6784,0.6143,1
Am(But)+2,Am(But)+2,AmCH3(CH2)2CO2+2,aq,MS99,NA,1999-01-25,HKF,cal,-231320,-283770,-30.4,NA,NA,6.9922,9.2945,2.0899,-3.1632,99.7521,24.6365,1.5168,2
Am(But)2+,Am(But)2+,Am(CH3CH2CH2CO2)2+,aq,MS99,NA,1999-01-25,HKF,cal,-318540,-416630,-4.2,NA,NA,18.0692,36.3415,-8.5407,-4.2813,201.6874,62.9565,0.6143,1
Am(Glyc)+2,Am(Glyc)+2,AmCH3OCO2+2,aq,MS99,NA,1999-01-25,HKF,cal,-267840,-307400,-27.8,NA,NA,2.8119,-0.9126,6.1017,-2.7412,58.0507,10.2699,1.4769,2
Am(Glyc)2+,Am(Glyc)2+,Am(CH3OCO2)2+,aq,MS99,NA,1999-01-25,HKF,cal,-391490,-465260,-3.9,NA,NA,9.2598,14.8314,-0.0864,-3.3921,102.9852,28.6502,0.6143,1
Al+3,NA,Al+3,aq,TS01,NA,2006-08-25,HKF,cal,-116510,NA,-81.203,-28.56,-45.3,-3.3984,-16.0789,12.0699,-2.1143,14.4295,-8.8523,2.7403,3
Al(OH)4-,NA,Al(OH)4-,aq,TS01,NA,2006-08-25,HKF,cal,-312087,NA,24.748,23.06,46.3,8.4938,12.9576,0.657,-3.3147,55.7265,-11.4047,1.0403,-1
AlOH+2,NA,AlOH+2,aq,TS01,NA,2006-08-25,HKF,cal,-166425,NA,-43.29,-8.97,-20.6,-0.4532,-8.8878,9.2434,-2.4116,15.4131,-4.8618,1.5897,2
Al(OH)2+,NA,Al(OH)2+,aq,TS01,NA,2006-08-25,HKF,cal,-214987,NA,-6.584,9.76,3.86,2.4944,-1.6909,6.4146,-2.7091,16.7439,-1.0465,0.5324,1
Al(OH)3,NA,Al(OH)3,aq,TS01,NA,2006-08-25,HKF,cal,-263321,NA,14.185,23.65,27.02,5.4624,5.556,3.5662,-3.0087,20.027,1.7829,0,0
AlF+2,NA,AlF+2,aq,TS01,NA,2006-08-25,HKF,cal,-193374,NA,-52.413,-3.41,-17.74,0.0486,-7.6626,8.7618,-2.4622,21.3382,-3.7292,1.882,2
AlF2+,NA,AlF2+,aq,TS01,NA,2006-08-25,HKF,cal,-268382,NA,-29.84,20.88,9.58,3.4523,0.648,5.4953,-2.8058,27.4906,1.2187,0.996,1
AlF3,NA,AlF3,aq,TS01,NA,2006-08-25,HKF,cal,-341248,NA,-14.45,40.33,35.6,6.6365,8.4227,2.4395,-3.1272,29.8025,5.1806,0,0
AlF4-,NA,AlF4-,aq,TS01,NA,2006-08-25,HKF,cal,-411835,NA,-6.691,45.3,57.74,10.3172,17.4096,-1.0929,-3.4987,48.4334,6.193,1.7229,-1
Al(OH)2F2-,NA,Al(OH)2F2-,aq,TS01,NA,2006-08-25,HKF,cal,-361765,NA,45.062,34.18,52.02,9.3237,14.9838,-0.1394,-3.3984,1.8352,21.1478,1.1651,-1
Al(OH)2F,NA,Al(OH)2F,aq,TS01,NA,2006-08-25,HKF,cal,-291441,NA,25.181,19.55,21.52,4.7098,3.7184,4.2885,-2.9327,17.6241,0.9477,0,0
AlOHF2,NA,AlOHF2,aq,TS01,NA,2006-08-25,HKF,cal,-308085,NA,42.004,15.45,16.02,3.9572,1.8807,5.0108,-2.8567,15.2213,0.1126,0,0
AlSO4+,NA,AlSO4+,aq,TS01,NA,2006-08-25,HKF,cal,-298759,NA,-46.724,106.7,-6.17,1.833,-3.3057,7.0494,-2.6423,90.7261,18.7002,2.4143,1
NaAl(OH)3F,NA,NaAl(OH)3F,aq,TS01,NA,2006-08-25,HKF,cal,-398892,NA,71.594,28.2,48,8.3333,12.5657,0.811,-3.2985,22.6935,2.7097,0,0
NaAl(OH)2F2,NA,NaAl(OH)2F2,aq,TS01,NA,2006-08-25,HKF,cal,-403511,NA,128.933,24.2,42.4,7.567,10.6947,1.5464,-3.2211,20.3493,1.8949,0,0
NaAl(OH)4,NA,NaAl(OH)4,aq,TS01,DPS+96,2006-08-25,HKF,cal,-374611,-413601,48.8,32.2,53.6,9.1267,14.3411,0.1121,-3.3719,60.7157,-14.0523,0,0
AlH3SiO4+2,NA,AlH3SiO4+2,aq,TS01,NA,2006-08-25,HKF,cal,-425860,NA,13.57,-71.9,-13.93,0.16,-7.23,8.61,-2.48,37.07,-49.66,0.88,2
LaF+2,NA,LaF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-236290,NA,-28.9,38.62,-36.67,-2.6763,-14.316,11.377,-2.1872,42.7211,4.8321,1.5259,2
CeF+2,NA,CeF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-234190,NA,-24.92,25.38,-42.85,-3.5448,-16.4364,12.2104,-2.0995,34.4101,2.1345,1.4656,2
PrF+2,NA,PrF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-235200,NA,-25.4,21.48,-40.63,-3.2382,-15.6879,11.9162,-2.1305,32.1968,1.3417,1.473,2
NdF+2,NA,NdF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-233150,NA,-26.48,24.73,-41.72,-3.3812,-16.0371,12.0534,-2.116,34.2449,2.0023,1.4892,2
SmF+2,NA,SmF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-232090,NA,-27.08,-5.4,-40.5,-3.2108,-15.621,11.8899,-2.1332,16.6719,-4.1344,1.4983,2
EuF+2,NA,EuF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-210450,NA,-28.85,-11.08,-39.73,-3.0953,-15.339,11.7791,-2.1449,13.5854,-5.2922,1.5251,2
GdF+2,NA,GdF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-231710,NA,-25.91,-11.83,-38.73,-2.9753,-15.046,11.6639,-2.157,12.7413,-5.4446,1.4806,2
TbF+2,NA,TbF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-232790,NA,-30.21,-21.45,-38.53,-2.9233,-14.919,11.614,-2.1622,7.7005,-7.4034,1.5458,2
DyF+2,NA,DyF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-232030,NA,-29.52,-27.14,-39.08,-3.0025,-15.1125,11.69,-2.1543,4.2664,-8.5636,1.5353,2
HoF+2,NA,HoF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-234580,NA,-28.53,-22.87,-40.09,-3.1464,-15.4638,11.8281,-2.1397,6.6315,-7.6938,1.5203,2
ErF+2,NA,ErF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-233060,NA,-32.54,-26.35,-41.66,-3.3383,-15.9323,12.0123,-2.1204,5.1506,-8.4013,1.581,2
TmF+2,NA,TmF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-233080,NA,-31.84,-30.14,-41.66,-3.3423,-15.942,12.0161,-2.12,2.8337,-9.1731,1.5705,2
YbF+2,NA,YbF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-226300,NA,-30.41,-36.41,-43.34,-3.5804,-16.5233,12.2446,-2.0959,-1.0405,-10.4509,1.5488,2
LuF+2,NA,LuF+2,aq,MWW09,NA,2010-07-03,HKF,cal,-232530,NA,-36.16,-32.88,-43.9,-3.6241,-16.6301,12.2865,-2.0915,1.8202,-9.7329,1.6359,2
LaCl+2,NA,LaCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-196390,NA,-47.06,94.49,-17.46,0.0563,-7.6438,8.7545,-2.463,77.9764,16.2138,1.8009,2
CeCl+2,NA,CeCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-193910,NA,-46.15,111.04,-23.65,-0.796,-9.7248,9.5724,-2.377,87.5448,19.5834,1.7871,2
PrCl+2,NA,PrCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-194950,NA,-54.19,148.14,-21.42,-0.4448,-8.8673,9.2354,-2.4124,110.4007,27.1413,1.9089,2
NdCl+2,NA,NdCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-192950,NA,-51.92,122.49,-22.51,-0.607,-9.2633,9.391,-2.3961,95.0531,21.916,1.8745,2
SmCl+2,NA,SmCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-191390,NA,-44.42,76.88,-21.3,-0.4843,-8.9637,9.2732,-2.4084,67.2886,12.6257,1.761,2
EuCl+2,NA,EuCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-169620,NA,-42.31,55.98,-20.52,-0.3896,-8.7326,9.1824,-2.418,54.746,8.3675,1.729,2
GdCl+2,NA,GdCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-190950,NA,-34.69,31.25,-19.52,-0.2964,-8.505,9.0929,-2.4274,39.2045,3.3318,1.6136,2
TbCl+2,NA,TbCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-191790,NA,-38.16,26.39,-19.33,-0.2506,-8.3931,9.0489,-2.432,36.8323,2.3408,1.6661,2
DyCl+2,NA,DyCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-191030,NA,-40.82,34.88,-19.88,-0.3106,-8.5396,9.1065,-2.426,42.1744,4.0696,1.7064,2
HoCl+2,NA,HoCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-193750,NA,-41.14,43.23,-20.88,-0.4456,-8.8692,9.2361,-2.4123,47.1123,5.7705,1.7113,2
ErCl+2,NA,ErCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-192230,NA,-41.84,29.13,-22.45,-0.6564,-9.384,9.4384,-2.3911,38.9461,2.8986,1.7219,2
TmCl+2,NA,TmCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-192250,NA,-42.84,14.93,-22.46,-0.652,-9.3733,9.4342,-2.3915,30.7668,0.0075,1.7371,2
YbCl+2,NA,YbCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-185320,NA,-38.84,-7.59,-24.13,-0.9035,-9.9872,9.6755,-2.3661,17.0158,-4.5799,1.6765,2
LuCl+2,NA,LuCl+2,aq,MWW09,NA,2010-07-03,HKF,cal,-191690,NA,-42.08,-32.19,-24.69,-0.9615,-10.129,9.7313,-2.3603,3.0453,-9.5913,1.7255,2
LaCl2+,NA,LaCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-227450,NA,-2.02,-8.19,6.83,2.9168,-0.6596,6.0093,-2.7517,6.6097,-4.7029,0.5747,1
CeCl2+,NA,CeCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-224990,NA,9.64,-54.21,-0.06,1.9073,-3.1244,6.9781,-2.6498,-21.9709,-14.0772,0.3982,1
PrCl2+,NA,PrCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-225970,NA,1.82,-22.59,2.42,2.2914,-2.1866,6.6095,-2.6886,-2.3592,-7.6362,0.5166,1
NdCl2+,NA,NdCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-224000,NA,-1.36,-34.48,1.21,2.144,-2.5465,6.7509,-2.6737,-8.8885,-10.0582,0.5647,1
SmCl2+,NA,SmCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-222430,NA,-3.21,-34.9,2.56,2.3393,-2.0696,6.5635,-2.6934,-8.8795,-10.1437,0.5927,1
EuCl2+,NA,EuCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-200660,NA,-10.02,-5.48,3.42,2.4959,-1.6871,6.4131,-2.7093,9.3035,-4.1509,0.6958,1
GdCl2+,NA,GdCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-221990,NA,-7.61,-2.41,4.53,2.634,-1.3499,6.2806,-2.7232,10.7695,-3.5255,0.6593,1
TbCl2+,NA,TbCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-222840,NA,-12.4,-2.81,4.75,2.6916,-1.2094,6.2254,-2.729,11.1974,-3.607,0.7319,1
DyCl2+,NA,DyCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-222050,NA,-17.33,16.06,4.14,2.6363,-1.3444,6.2785,-2.7234,22.9371,0.2368,0.8065,1
HoCl2+,NA,HoCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-224770,NA,-15.26,9.04,3.02,2.4712,-1.7476,6.4369,-2.7068,18.5365,-1.1932,0.7751,1
ErCl2+,NA,ErCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-223270,NA,-20.65,4.65,1.27,2.2626,-2.2569,6.6371,-2.6857,16.7094,-2.0874,0.8569,1
TmCl2+,NA,TmCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-223290,NA,-20.2,4.66,1.26,2.2586,-2.2666,6.6409,-2.6853,16.6521,-2.0854,0.85,1
YbCl2+,NA,YbCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-216360,NA,-19.22,-4.55,-0.6,1.9985,-2.9017,6.8906,-2.659,11.1191,-3.9614,0.8351,1
LuCl2+,NA,LuCl2+,aq,MWW09,NA,2010-07-03,HKF,cal,-222750,NA,-30.31,11.26,-1.23,1.9757,-2.9572,6.9124,-2.6567,21.9175,-0.7409,1.0031,1
LiCrO4-,NA,LiCrO4-,aq,AML10,NA,2010-07-03,HKF,cal,-246189,-276987,23.021,-1.86,25.17,5.6394,5.9909,2.9644,-3.0267,16.8298,-3.4143,1.2728,-1
NaCrO4-,NA,NaCrO4-,aq,AML10,NA,2010-07-03,HKF,cal,-239025,-266828,38.364,-3.93,24.95,5.5308,5.7256,3.0783,-3.0157,13.4846,-3.8343,1.0404,-1
KCrO4-,NA,KCrO4-,aq,AML10,NA,2010-07-03,HKF,cal,-243870,-269706,48.161,-16.63,33.98,6.7157,8.6197,1.8358,-3.1354,4.6973,-6.4214,0.8921,-1
NH4CrO4-,NA,NH4CrO4-,aq,AML10,NA,2010-07-03,HKF,cal,-195220,-241227,50.414,1.05,43.22,7.9692,11.6814,0.5212,-3.2619,14.7104,-2.8209,0.858,-1
