name,abbrv,formula,state,ref1,ref2,date,model,E_units,G,H,S,Cp,V,a1.a,a2.b,a3.c,a4.d,c1.e,c2.f,omega.lambda,z.T
n-tridecanethiol,NA,C13H27SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,12193,-85409,135.4,105.84,243.1,38.62,0.1883,985000,0,0,0,0,564
n-tetradecanethiol,NA,C14H29SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,13456,-91558,143.14,113.38,259.7,42.14,0.1988,1063700,0,0,0,0,579.4
n-pentadecanethiol,NA,C15H31SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,14721,-97708,150.88,120.97,276.4,45.42,0.2103,1142400,0,0,0,0,593.9
n-hexadecanethiol,NA,C16H33SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,15983,-103857,158.62,128.57,293,48.41,0.2228,1221100,0,0,0,0,607
n-heptadecanethiol,NA,C17H35SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,17249,-110007,166.36,136.15,309.7,51.1,0.2362,1299800,0,0,0,0,621
n-octadecanethiol,NA,C18H37SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,18511,-116157,174.1,143.61,326.4,53.54,0.2501,1378500,0,0,0,0,633
n-nonadecanethiol,NA,C19H39SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,19777,-122306,181.84,151.99,343.1,55.71,0.2646,1457200,0,0,0,0,645
n-eicosanethiol,NA,C20H41SH,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,21039,-128456,189.58,158.37,359.7,57.88,0.2791,1535900,0,0,0,0,656
"acetic acid",NA,C2H4O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-92284,-115349,36.88,29.42,49.8,12.04,0.0583,0,0,0,0,0,391.05
"propanoic acid",NA,C3H6O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-91173,-121119,46.41,36.44,67.3,-0.62,0.1066,468800,0,0,0,0,413.98
"n-butanoic acid",NA,C4H8O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-89910,-127268,54.15,42.7,83.1,-0.28,0.12356,547500,0,0,0,0,436.42
"n-pentanoic acid",NA,C5H10O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-88645,-133418,61.89,49.48,99.4,0.52,0.1406,626200,0,0,0,0,458.7
"n-hexanoic acid",NA,C6H12O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-87382,-139568,69.63,56.47,115.7,1.88,0.1565,704900,0,0,0,0,478.9
"n-heptanoic acid",NA,C7H14O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-86117,-145717,77.37,63.51,132.2,3.83,0.1706,783600,0,0,0,0,496.2
"n-octanoic acid",NA,C8H16O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-84852,-151867,85.1,70.43,148.8,5.9,0.1839,862300,0,0,0,0,513.1
"n-nonanoic acid",NA,C9H18O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-83586,-158016,92.84,77.45,165.3,8.52,0.1957,941000,0,0,0,0,528.8
"n-decanoic acid",NA,C10H20O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-82324,-164166,100.58,84.55,181.9,11.6,0.2062,1019700,0,0,0,0,543
"n-undecanoic acid",NA,C11H22O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-81058,-170316,108.32,91.76,198.5,15.03,0.2159,1098400,0,0,0,0,557.4
"n-dodecanoic acid",NA,C12H24O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-79796,-176465,116.06,99.04,215.2,18.68,0.2251,1177100,0,0,0,0,571.9
"n-tridecanoic acid",NA,C13H26O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-78531,-182615,123.8,106.42,231.8,22.41,0.2344,1255800,0,0,0,0,585.3
"n-tetradecanoic acid",NA,C14H28O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-77268,-188764,131.54,113.88,248.4,26.09,0.2441,1334500,0,0,0,0,599.4
"n-pentadecanoic acid",NA,C15H30O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-76003,-194914,139.28,121.42,265.1,29.61,0.2546,1413200,0,0,0,0,612.1
"n-hexadecanoic acid",NA,C16H32O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-74740,-201064,147.02,129.01,281.8,32.89,0.2661,1491900,0,0,0,0,624.1
"n-heptadecanoic acid",NA,C17H34O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-73474,-207213,154.76,136.61,298.4,35.88,0.2786,1570600,0,0,0,0,635.8
"n-octadecanoic acid",NA,C18H36O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-72210,-213363,162.49,144.18,315.1,38.57,0.292,1649300,0,0,0,0,648.4
"n-nonadecanoic acid",NA,C19H38O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-70944,-219512,170.23,151.65,331.7,41.01,0.3059,1728000,0,0,0,0,659
"n-eicosanoic acid",NA,C20H40O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-69682,-225662,177.97,159.03,348.4,43.18,0.3204,1806700,0,0,0,0,670
thiophenol,NA,C6H6S,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,31818,15020,53.25,41.4,102.7,21.94,0.0572,213600,0,0,0,0,442.29
acetone,NA,C3H6O,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-37037,-59273,47.75,30.32,67.7,10.29,0.0583,235700,0,0,0,0,329.4
2-butanone,NA,C4H8O,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-36212,-65368,57.15,38.04,87.2,22.49,0.0462,158100,0,0,0,0,352.79
ethylacetate,NA,C4H8O2,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,-79472,-114490,62,40.93,96.6,9.36,0.0893,439900,0,0,0,0,350.21
3-methylpyridine,NA,C6H7N,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,41211,14750,51.7,37.94,98.6,12.33,0.0759,265100,0,0,0,0,417.29
quinoline,NA,C9H7N,liq,HOKR98,NA,2006-08-30,CGL_Ttr,cal,63277,35650,51.9,46.64,118.2,18.98,0.0909,49600,0,0,0,0,510.8
2-methylheneicosane,NA,C22H46,liq,RH98,NA,2006-08-31,CGL,cal,18526,-147013,193.32,163.39,407.2,49.26,0.321,1637700,0,0,0,0,1000
3-methylheneicosane,NA,C22H46,liq,RH98,NA,2006-08-31,CGL,cal,19047,-146492,193.32,162.71,407.2,56.03,0.3019,1481400,0,0,0,0,1000
methylcyclopentane,NA,C6H12,liq,RH98,NA,2006-08-31,CGL,cal,8826,-32000,58.7,37.97,114.2,8.69,0.0919,167000,0,0,0,0,1000
"1,1-dimethylcyclopentane",NA,C7H14,liq,RH98,NA,2006-08-31,CGL,cal,8044,-41121,63.34,44.66,128,7.86,0.1154,212800,0,0,0,0,1000
"cis-1,2-dimethylcyclopentane",NA,C7H14,liq,RH98,NA,2006-08-31,CGL,cal,9369,-39501,64.33,45.12,134.6,9.37,0.1113,227900,0,0,0,0,1000
"trans-1,2-dimethylcyclopentane",NA,C7H14,liq,RH98,NA,2006-08-31,CGL,cal,7898,-40921,64.5,44.99,134.6,10.97,0.1049,243500,0,0,0,0,1000
ethylcyclopentane,NA,C7H14,liq,RH98,NA,2006-08-31,CGL,cal,10615,-37629,66.43,44.73,131,9.1,0.111,225000,0,0,0,0,1000
n-propylcyclopentane,NA,C8H16,liq,RH98,NA,2006-08-31,CGL,cal,11877,-43779,74.17,51.84,147.9,10.46,0.1281,283000,0,0,0,0,1000
n-butylcyclopentane,NA,C9H18,liq,RH98,NA,2006-08-31,CGL,cal,13143,-49928,81.91,58.68,164.8,12.69,0.1414,341000,0,0,0,0,1000
n-pentylcyclopentane,NA,C10H20,liq,RH98,NA,2006-08-31,CGL,cal,14405,-56078,89.65,65.87,181.7,15.8,0.153,396000,0,0,0,0,1000
n-hexylcylcopentane,NA,C11H22,liq,RH98,NA,2006-08-31,CGL,cal,15670,-62228,97.39,73.12,198.7,18.8,0.165,456000,0,0,0,0,1000
n-heptylcyclopentane,NA,C12H24,liq,RH98,NA,2006-08-31,CGL,cal,16933,-68377,105.13,80.13,215.6,21.9,0.176,512000,0,0,0,0,1000
n-octylcyclopentane,NA,C13H26,liq,RH98,NA,2006-08-31,CGL,cal,18198,-74527,112.87,87.46,232.6,25,0.188,570000,0,0,0,0,1000
n-nonylcyclopentane,NA,C14H28,liq,RH98,NA,2006-08-31,CGL,cal,19461,-80676,120.61,94.79,249.7,28.1,0.2,628000,0,0,0,0,1000
n-decylcyclopentane,NA,C15H30,liq,RH98,NA,2006-08-31,CGL,cal,20726,-86826,128.35,101.89,266.7,31.08,0.2115,689000,0,0,0,0,1000
n-undecylcyclopentane,NA,C16H32,liq,RH98,NA,2006-08-31,CGL,cal,21988,-92976,136.09,108.96,283.7,34.1,0.223,744000,0,0,0,0,1000
n-dodecylcyclopentane,NA,C17H34,liq,RH98,NA,2006-08-31,CGL,cal,23257,-99125,143.82,116.41,300.7,37.3,0.235,804000,0,0,0,0,1000
methylcyclohexane,NA,C7H14,liq,RH98,NA,2006-08-31,CGL,cal,6211,-44281,58.89,44.35,131,13.75,0.098,123000,0,0,0,0,1000
"1,1-dimethylcyclohexane",NA,C8H16,liq,RH98,NA,2006-08-31,CGL,cal,6450,-52277,63.87,50.02,144,3.37,0.1432,351400,0,0,0,0,1000
"cis-1,2-dimethylcyclohexane",NA,C8H16,liq,RH98,NA,2006-08-31,CGL,cal,7618,-50617,65.52,50.24,151.4,6.66,0.1337,330600,0,0,0,0,1000
"trans-1,2-dimethylcyclohexane",NA,C8H16,liq,RH98,NA,2006-08-31,CGL,cal,6143,-52157,65.3,49.98,151.4,7.44,0.1326,266900,0,0,0,0,1000
ethylcyclohexane,NA,C8H16,liq,RH98,NA,2006-08-31,CGL,cal,7995,-49909,66.63,50.91,147.9,11.6,0.124,208000,0,0,0,0,1000
n-propylcyclohexane,NA,C9H18,liq,RH98,NA,2006-08-31,CGL,cal,9260,-56059,74.37,57.99,164.8,10.85,0.147,294000,0,0,0,0,1000
n-butylcyclohexane,NA,C10H20,liq,RH98,NA,2006-08-31,CGL,cal,10523,-62208,82.11,64.96,181.7,11.2,0.166,379000,0,0,0,0,1000
n-pentylcyclohexane,NA,C11H22,liq,RH98,NA,2006-08-31,CGL,cal,11788,-68358,89.85,72.14,198.7,11.75,0.185,465000,0,0,0,0,1000
n-hexylcyclohexane,NA,C12H24,liq,RH98,NA,2006-08-31,CGL,cal,13050,-74508,97.59,79.76,215.6,12.75,0.204,550000,0,0,0,0,1000
n-heptylcyclohexane,NA,C13H26,liq,RH98,NA,2006-08-31,CGL,cal,14316,-80657,105.33,86.94,232.6,14.2,0.22,635000,0,0,0,0,1000
n-octylcyclohexane,NA,C14H28,liq,RH98,NA,2006-08-31,CGL,cal,15578,-86807,113.07,93.98,249.7,15.8,0.235,721000,0,0,0,0,1000
n-nonylcyclohexane,NA,C15H30,liq,RH98,NA,2006-08-31,CGL,cal,16843,-92957,120.81,101.21,266.7,17.9,0.249,806000,0,0,0,0,1000
n-decylcyclohexane,NA,C16H32,liq,RH98,NA,2006-08-31,CGL,cal,18109,-99106,128.54,108.14,283.7,20.3,0.261,891000,0,0,0,0,1000
n-undecylcyclohexane,NA,C17H34,liq,RH98,NA,2006-08-31,CGL,cal,19374,-105256,136.28,116.09,300.7,24,0.272,977000,0,0,0,0,1000
n-dodecylcyclohexane,NA,C18H36,liq,RH98,NA,2006-08-31,CGL,cal,20637,-111405,144.02,124.98,317.7,28.95,0.282,1062000,0,0,0,0,1000
cis-hexahydroindan,NA,C9H16,liq,RH98,NA,2006-08-31,CGL,cal,17850,-41410,63.45,51.2,160.4,-1.76,0.1613,433200,0,0,0,0,1000
trans-hexahydroindan,NA,C9H16,liq,RH98,NA,2006-08-31,CGL,cal,17581,-42150,61.87,50.16,160.4,-3.04,0.1594,504200,0,0,0,0,1000
cis-decalin,NA,C10H18,liq,RH98,NA,2006-08-31,CGL,cal,16566,-52450,63.34,55.45,177.3,-1.45,0.1731,470100,0,0,0,0,1000
trans-decalin,NA,C10H18,liq,RH98,NA,2006-08-31,CGL,cal,13882,-55140,63.32,54.62,177.3,-0.68,0.1705,397000,0,0,0,0,1000
"2,7-dimethylnaphthalene",NA,C12H12,liq,RH98,NA,2006-08-31,CGL,cal,44198,3632,67.8,59.74,NA,24.92,0.1168,0,0,0,0,0,1000
triphenylene,NA,C18H12,liq,RH98,NA,2006-08-31,CGL,cal,83117,39918,67.2,81.51,189,41.02,0.1358,0,0,0,0,0,1000
[-CH3],NA,CH3,liq,RH98,NA,2011-05-29,CGL,cal,-2938,-11379,19.91,10.41,31.6,-1,0.0334,129900,0,0,0,0,NA
[-CH2-],NA,CH2,liq,RH98,NA,2011-05-29,CGL,cal,1265,-6150,7.74,7.38,17,2.17,0.0145,78700,0,0,0,0,NA
[-CH(CH3)2],NA,CH(CH3)2,liq,RH98,NA,2011-05-29,CGL,cal,-1286,-24938,34.1,22.02,69.6,2.85,0.0597,122100,0,0,0,0,NA
[>CHCH3],NA,CHCH3,liq,RH98,NA,2011-05-29,CGL,cal,2173,-13039,14.19,11.36,38,8.92,0.0115,-87800,0,0,0,0,NA
[>CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,5628,-1140,-5.71,0.95,6.4,9.93,-0.0219,-217700,0,0,0,0,NA
[(6)>CH2],NA,CH2,liq,RH98,NA,2011-05-29,CGL,cal,1076,-6220,8.14,6.2,18.4,-0.18,0.0192,58300,0,0,0,0,NA
[(6)>CHCH3],NA,CHCH3,liq,RH98,NA,2011-05-29,CGL,cal,838,-13181,18.19,13.35,39,14.65,0.002,-168500,0,0,0,0,NA
[(6)>C(CH3)2],NA,C(CH3)2,liq,RH98,NA,2011-05-29,CGL,cal,1080,-21177,23.17,19.02,52,4.27,0.0472,59900,0,0,0,0,NA
[(cis)(6)(6)>CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,3986,-1345,-0.89,2.93,15.1,-0.01,0.0098,1900,0,0,0,0,NA
[(trans)(6)(6)>CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,2644,-2690,-0.9,2.52,15.1,0.38,0.0085,-34700,0,0,0,0,NA
[(cis)(6)(6)>CCH3-],NA,CCH3,liq,RH98,NA,2011-05-29,CGL,cal,3403,-9653,5.8,9.21,28.2,0.57,0.0285,13100,0,0,0,0,NA
[(trans)(6)(6)>CCH3-],NA,CCH3,liq,RH98,NA,2011-05-29,CGL,cal,2798,-10228,5.9,8.95,28.2,0.57,0.0278,8300,0,0,0,0,NA
[(5)>CH2],NA,CH2,liq,RH98,NA,2011-05-29,CGL,cal,1755,-5058,9.76,6.07,18.7,-0.4,0.0196,55400,0,0,0,0,NA
[(5)>CHCH3],NA,CHCH3,liq,RH98,NA,2011-05-29,CGL,cal,1813,-11768,19.66,13.7,39.4,10.29,0.0135,-54600,0,0,0,0,NA
[(cis)(6)(5)>CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,4146,-678,0.81,4.12,15.4,0.08,0.0129,16900,0,0,0,0,NA
[(trans)(6)(5)>CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,4012,-1048,0.02,3.58,15.4,-0.56,0.0119,52400,0,0,0,0,NA
[(cis)(6)(5)>CCH3-],NA,CCH3,liq,RH98,NA,2011-05-29,CGL,cal,3122,-9403,7.58,11.03,29.3,4.25,0.0236,-22800,0,0,0,0,NA
[(trans)(6)(5)>CCH3-],NA,CCH3,liq,RH98,NA,2011-05-29,CGL,cal,3722,-9063,6.71,10.56,29.3,2.81,0.0258,5000,0,0,0,0,NA
[(5)>CHCH2CH3],NA,CHCH2CH3,liq,RH98,NA,2011-05-29,CGL,cal,3602,-17397,27.39,20.46,56.2,10.7,0.0326,3400,0,0,0,0,NA
[(5)>CH(CH2)2CH3],NA,CH(CH2)2CH3,liq,RH98,NA,2011-05-29,CGL,cal,4864,-23547,35.13,27.57,73.1,12.06,0.0497,61400,0,0,0,0,NA
[(5)>CH(CH2)3CH3],NA,CH(CH2)3CH3,liq,RH98,NA,2011-05-29,CGL,cal,6130,-29696,42.87,34.42,90,14.29,0.063,119400,0,0,0,0,NA
[(5)>CH(CH2)4CH3],NA,CH(CH2)4CH3,liq,RH98,NA,2011-05-29,CGL,cal,7392,-35846,50.61,41.6,106.9,17.4,0.0746,174400,0,0,0,0,NA
[(5)>CH(CH2)5CH3],NA,CH(CH2)5CH3,liq,RH98,NA,2011-05-29,CGL,cal,8657,-41996,58.35,48.86,123.9,20.4,0.0866,234400,0,0,0,0,NA
[(5)>CH(CH2)6CH3],NA,CH(CH2)6CH3,liq,RH98,NA,2011-05-29,CGL,cal,9920,-48145,66.09,55.87,140.8,23.5,0.0976,290400,0,0,0,0,NA
[(5)>CH(CH2)7CH3],NA,CH(CH2)7CH3,liq,RH98,NA,2011-05-29,CGL,cal,11185,-54295,73.83,63.2,157.8,26.6,0.1096,348400,0,0,0,0,NA
[(5)>CH(CH2)8CH3],NA,CH(CH2)8CH3,liq,RH98,NA,2011-05-29,CGL,cal,12448,-60444,81.57,70.53,174.9,29.7,0.1216,406400,0,0,0,0,NA
[(5)>CH(CH2)9CH3],NA,CH(CH2)9CH3,liq,RH98,NA,2011-05-29,CGL,cal,13713,-66594,89.31,77.62,191.9,32.68,0.1331,467400,0,0,0,0,NA
[(5)>CH(CH2)10CH3],NA,CH(CH2)10CH3,liq,RH98,NA,2011-05-29,CGL,cal,14975,-72744,97.05,84.69,208.9,35.7,0.1446,522400,0,0,0,0,NA
[(6)>CHCH2CH3],NA,CHCH2CH3,liq,RH98,NA,2011-05-29,CGL,cal,2625,-18809,25.93,19.91,55.9,12.5,0.028,-83500,0,0,0,0,NA
[(6)>CH(CH2)2CH3],NA,CH(CH2)2CH3,liq,RH98,NA,2011-05-29,CGL,cal,3887,-24959,33.67,26.98,72.8,11.75,0.051,2500,0,0,0,0,NA
[(6)>CH(CH2)3CH3],NA,CH(CH2)3CH3,liq,RH98,NA,2011-05-29,CGL,cal,5153,-31108,41.41,33.95,89.7,12.1,0.07,87500,0,0,0,0,NA
[(6)>CH(CH2)4CH3],NA,CH(CH2)4CH3,liq,RH98,NA,2011-05-29,CGL,cal,6415,-37258,49.15,41.14,106.7,12.65,0.089,173500,0,0,0,0,NA
[(6)>CH(CH2)5CH3],NA,CH(CH2)5CH3,liq,RH98,NA,2011-05-29,CGL,cal,7680,-43408,56.89,48.76,123.6,13.65,0.108,258500,0,0,0,0,NA
[(6)>CH(CH2)6CH3],NA,CH(CH2)6CH3,liq,RH98,NA,2011-05-29,CGL,cal,8943,-49557,64.63,55.93,140.6,15.1,0.124,343500,0,0,0,0,NA
[(6)(C)(C)=CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,4958,1950,6.9,5.43,14.9,0.81,0.0132,60700,0,0,0,0,NA
[(6)(CB)(C)=CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,5525,2812,7.89,4.42,16.1,1.91,0.0107,-60700,0,0,0,0,NA
[(6)(CB)(CB)=CH-],NA,CH,liq,RH98,NA,2011-05-29,CGL,cal,7730,4874,7.41,5.52,17.2,2.36,0.0106,0,0,0,0,0,NA
[(6)(6)>CB=],NA,C,liq,RH98,NA,2011-05-29,CGL,cal,3370,1891,-3.59,3.73,0.5,4.12,-0.0013,0,0,0,0,0,NA
[(6)(6)(6)>CB=],NA,C,liq,RH98,NA,2011-05-29,CGL,cal,328,-212,-0.44,2.61,5.5,-3.64,0.0141,182100,0,0,0,0,NA
[(6)(C)(C)>C=],NA,C,liq,RH98,NA,2011-05-29,CGL,cal,5768,4244,-3.74,2.82,0.1,10.59,-0.0146,-303500,0,0,0,0,NA
[(6)(C)(C)=CCH3-],NA,CCH3,liq,RH98,NA,2011-05-29,CGL,cal,2446,-6880,18.3,10.45,31.9,4.6,0.0212,-41500,0,0,0,0,NA
[beta.(6)(C)(C)=CCH3-],NA,CCH3,liq,RH98,NA,2011-05-29,CGL,cal,2721,-7649,14.81,11.88,31.9,3.71,0.0251,60700,0,0,0,0,NA
[(6)(CB)(C)=CCH3-],NA,CCH3,liq,RH98,NA,2011-05-29,CGL,cal,3185,-6588,16.81,11.3,31,6.71,0.0177,-60700,0,0,0,0,NA
[ortho.corr],NA,C0,liq,RH98,NA,2011-05-29,CGL,cal,777,777,0,2.32,0.7,-2.09,0.0078,185200,0,0,0,0,NA
[peri.corr],NA,C0,liq,RH98,NA,2011-05-29,CGL,cal,7398,5979,-4.76,-0.1,0,-4.27,0.014,0,0,0,0,0,NA
"2,6,10-trimethyldodecane",farnesane,C15H32,liq,RH98,NA,2011-04-27,CGL,cal,8967,-105445,136.57,106.8,296.2,34.87,0.2176,627300,0,0,0,0,NA
"2,6,10-trimethyltridecane",NA,C16H34,liq,RH98,NA,2011-04-27,CGL,cal,10229,-111595,144.31,114.18,313.2,37.04,0.2321,706000,0,0,0,0,NA
"2,6,10-trimethyltetradecane",NA,C17H36,liq,RH98,NA,2011-04-27,CGL,cal,11494,-117745,152.05,121.56,330.2,39.21,0.2466,784700,0,0,0,0,NA
"2,6,10-trimethylpentadecane",NA,C18H38,liq,RH98,NA,2011-04-27,CGL,cal,12756,-123895,159.79,128.94,347.2,41.38,0.2611,863400,0,0,0,0,NA
"2,6,10,14-tetramethylpentadecane",pristane,C19H40,liq,RH98,NA,2011-04-27,CGL,cal,13147,-131304,166.24,133.17,368.2,43.07,0.2729,776900,0,0,0,0,NA
"2,6,10,14-tetramethylhexadecane",phytane,C20H42,liq,RH98,NA,2011-04-27,CGL,cal,14929,-136934,173.98,140.3,385.2,50.3,0.2726,775600,0,0,0,0,NA
"2,6,10,14-tetramethylheptadecane",NA,C21H44,liq,RH98,NA,2011-04-27,CGL,cal,16194,-143084,181.72,147.68,402.2,52.47,0.2871,854300,0,0,0,0,NA
"2,6,10,14-tetramethyloctadecane",NA,C22H46,liq,RH98,NA,2011-04-27,CGL,cal,17456,-149234,189.46,155.06,419.2,54.64,0.3016,933000,0,0,0,0,NA
"2,6,10,14-tetramethylnonadecane",NA,C23H48,liq,RH98,NA,2011-04-27,CGL,cal,18721,-155384,197.2,162.44,436.2,56.81,0.3161,1011700,0,0,0,0,NA
"2,6,10,14,18-pentamethylnonadecane",NA,C24H50,liq,RH98,NA,2011-04-27,CGL,cal,19108,-162793,203.65,166.67,457.2,58.5,0.3279,925200,0,0,0,0,NA
"2,6,10,14,18-pentamethyleicosane",NA,C25H52,liq,RH98,NA,2011-04-27,CGL,cal,20893,-168423,211.39,173.8,474.2,65.73,0.3276,923900,0,0,0,0,NA
"2,6,10,15,19,23-hexamethyltetracosane",squalene,C30H62,liq,RH98,NA,2011-04-27,CGL,cal,26335,-200432,248.8,207.55,563.2,76.1,0.3974,1152200,0,0,0,0,NA
"2,6,10,14,19,23,27,31-octamethyldotriacontane",lycopane,C40H82,liq,RH98,NA,2011-04-27,CGL,cal,38261,-263410,323.62,274.54,741.2,106.96,0.5074,1448800,0,0,0,0,NA
